Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,SampleSize_Weekly_Weight,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater,SD_Weight_Total,SD_Weight_Water,Stress_to_Dead_Weight,Stress_Week_Weight,Stress_Week_Avg_Weight
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,11,502,NA,25,alive,0,Pinyon Pine,no,478,885,502,407,24,5.8968058968059,65.9742108041322,14.8794375168792,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,12,495,NA,25,alive,0,Pinyon Pine,no,478,885,495,407,17,4.17690417690418,63.4725616457328,10.3880835913923,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,13,488,NA,25,alive,0,Pinyon Pine,no,478,885,488,407,10,2.45700245700246,60.49928712547,5.97264720370147,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,14,483,NA,25,alive,0,Pinyon Pine,no,478,885,483,407,5,1.22850122850123,59.1401843377984,3.62576872268618,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,15,480,NA,25,alive,0,Pinyon Pine,no,478,885,480,407,2,0.491400491400491,58.4854157858959,2.21768542741543,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,16,478,NA,25,alive,0,Pinyon Pine,no,478,885,478,407,0,0,58.5521709686857,1.25656172487509,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,17,479,NA,75,alive,0,Pinyon Pine,no,478,885,479,407,1,0.245700245700246,58.5126567005126,1.02026255077535,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,0,9.61,380,4,9.89,18,NA,NA,NA,dead,1,Pinyon Pine,no,478,885,NA,407,NA,NA,NA,NA,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,15,9.61,380,4,9.89,19,NA,NA,90,dead,1,Pinyon Pine,no,478,885,NA,407,NA,NA,58.7328901123755,0.828078671210825,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,15,9.61,380,4,9.89,20,NA,NA,90,dead,1,Pinyon Pine,no,478,885,NA,407,NA,NA,58.6642586085875,0,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,21,NA,NA,NA,dead,1,Pinyon Pine,no,478,885,478,407,0,0,58.4074216224685,0,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,19,9.61,380,4,9.89,22,NA,NA,NA,dead,1,Pinyon Pine,no,478,885,478,407,0,0,58.4074216224685,0,15.2106028709153,2.78939712908473,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,1,798,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,798,NA,NA,NA,44.2119893241641,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,2,773,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,773,NA,NA,NA,43.5717798580687,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,3,692,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,692,NA,NA,NA,48.3993801613202,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,4,600,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,600,NA,NA,NA,53.6376733276155,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,5,596,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,596,NA,NA,NA,63.7079272932341,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,6,544,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,544,NA,NA,NA,64.0804182258512,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,7,587,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,587,NA,NA,NA,63.6616053834648,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,8,493,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,493,NA,NA,NA,41.4632367284562,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,9,533,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,533,NA,NA,NA,39.6648458965871,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,10,539,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,539,NA,NA,NA,37.8919516520329,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,11,563,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,563,NA,NA,NA,36.5472297171756,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,12,505,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,505,NA,NA,NA,33.9529085646576,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,13,548,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,548,NA,NA,NA,29.8914703552702,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,14,490,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,490,NA,NA,NA,35.3652371687226,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,15,546,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,546,NA,NA,NA,44.0488365340107,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,16,495,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,495,NA,NA,NA,46.2839064902694,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,17,506,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,506,NA,NA,NA,42.6110314355332,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,0,8.63,334,4,12.98,18,NA,NA,NA,alive,0,Pinyon Pine_heatwave,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,4,8.63,334,4,12.98,19,528,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,528,NA,NA,NA,23.7276210354093,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,20,489,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,489,NA,NA,NA,45.2249930901045,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,21,570,NA,25,alive,0,Pinyon Pine_heatwave,yes,NA,NA,570,NA,NA,NA,45.7580593994107,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED20,Ambient_HW,Watered,no,5,8.63,334,4,12.98,22,618,NA,NA,alive,0,Pinyon Pine_heatwave,yes,NA,NA,618,NA,NA,NA,93.0816845571673,NA,NA,NA,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,1,778,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,778,378,378,100,50.4970035588356,24.7015874196909,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,2,747,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,747,378,347,91.7989417989418,52.1158628240456,33.8990762178124,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,3,700,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,700,378,300,79.3650793650794,60.6959636219741,49.7373099393202,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,4,635,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,635,378,235,62.1693121693122,71.1547424169398,63.5020720756003,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,5,572,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,572,378,172,45.5026455026455,70.156573012385,60.5546947199933,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,6,542,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,542,378,142,37.5661375661376,65.2326000191864,53.8900195817956,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,7,514,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,514,378,114,30.1587301587302,57.9624197671488,42.3425877438083,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,8,461,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,461,378,61,16.1375661375661,44.4217526135919,18.9222091733497,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,9,452,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,452,378,52,13.7566137566138,43.1483365538977,15.2163347132371,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,10,442,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,442,378,42,11.1111111111111,41.7232422921376,12.296661934722,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,11,434,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,434,378,34,8.99470899470899,41.8073274866852,10.0551112951521,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,12,427,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,427,378,27,7.14285714285714,40.5019817578818,7.63923391033696,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,13,419,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,419,378,19,5.02645502645503,39.8582686396106,4.51750979377379,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,14,414,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,414,378,14,3.7037037037037,39.3532918438517,3.25859188187652,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,15,410,NA,10,alive,0,Pinyon Pine_heatwave,yes,400,778,410,378,10,2.64550264550265,38.8969962309363,2.36809939336213,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,16,406,NA,25,alive,0,Pinyon Pine_heatwave,yes,400,778,406,378,6,1.58730158730159,38.6640047480586,1.39548142984872,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,17,405,NA,25,alive,0,Pinyon Pine_heatwave,yes,400,778,405,378,5,1.32275132275132,38.5848006617277,1.18210338847862,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,0,6.45,333,4,11.37,18,NA,NA,NA,alive,0,Pinyon Pine_heatwave,yes,400,778,NA,378,NA,NA,NA,NA,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,15,6.45,333,4,11.37,19,NA,NA,25,alive,0,Pinyon Pine_heatwave,yes,400,778,NA,378,NA,NA,42.8782329060195,0,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,17,6.45,333,4,11.37,20,402,NA,75,dead,1,Pinyon Pine_heatwave,yes,400,778,402,378,2,0.529100529100529,40.8239585076618,0.485071250072666,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,21,403,NA,75,dead,1,Pinyon Pine_heatwave,yes,400,778,403,378,3,0.793650793650794,38.486190277881,0.670820393249937,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,20,6.45,333,4,11.37,22,400,NA,NA,dead,1,Pinyon Pine_heatwave,yes,400,778,400,378,0,0,38.4175124540605,0,15.9261392981547,4.07386070184527,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,1,782,87.4,10,alive,0,Pinyon Pine,no,NA,NA,782,NA,NA,NA,43.872542666228,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,2,807,217,10,alive,0,Pinyon Pine,no,NA,NA,807,NA,NA,NA,45.4059467470947,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,3,741,248.9,10,alive,0,Pinyon Pine,no,NA,NA,741,NA,NA,NA,67.0164158993899,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,4,656,NA,25,alive,0,Pinyon Pine,no,NA,NA,656,NA,NA,NA,99.6353350975446,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,5,651,201,25,alive,0,Pinyon Pine,no,NA,NA,651,NA,NA,NA,100.478853496644,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,6,595,96.4,25,alive,0,Pinyon Pine,no,NA,NA,595,NA,NA,NA,103.50362312499,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,7,612,100.3,10,alive,0,Pinyon Pine,no,NA,NA,612,NA,NA,NA,83.5505834809069,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,8,552,60.4,10,alive,0,Pinyon Pine,no,NA,NA,552,NA,NA,NA,98.508882848198,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,9,615,85.4,10,alive,0,Pinyon Pine,no,NA,NA,615,NA,NA,NA,92.2713389953782,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,10,581,101.6,10,alive,0,Pinyon Pine,no,NA,NA,581,NA,NA,NA,86.6562173187822,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,11,602,97,10,alive,0,Pinyon Pine,no,NA,NA,602,NA,NA,NA,87.0936277806821,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,12,552,68.3,25,alive,0,Pinyon Pine,no,NA,NA,552,NA,NA,NA,82.2708940026787,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,13,603,166.1,25,alive,0,Pinyon Pine,no,NA,NA,603,NA,NA,NA,92.5526876973327,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,14,547,75.7,25,alive,0,Pinyon Pine,no,NA,NA,547,NA,NA,NA,81.2853000240511,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,15,609,158.3,25,alive,0,Pinyon Pine,no,NA,NA,609,NA,NA,NA,84.7100938495525,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,16,550,60,25,alive,0,Pinyon Pine,no,NA,NA,550,NA,NA,NA,76.0703621655635,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,17,546,81,25,alive,0,Pinyon Pine,no,NA,NA,546,NA,NA,NA,75.2043881698402,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,0,8.27,345,4,NA,18,NA,45.8,NA,alive,0,Pinyon Pine,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,19,572,NA,10,alive,0,Pinyon Pine,no,NA,NA,572,NA,NA,NA,49.4287365810618,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,20,538,NA,25,alive,0,Pinyon Pine,no,NA,NA,538,NA,NA,NA,52.6621306063475,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,21,595,69.1,25,alive,0,Pinyon Pine,no,NA,NA,595,NA,NA,NA,59.4112783905548,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,5,8.27,345,4,NA,22,687,NA,NA,alive,0,Pinyon Pine,no,NA,NA,687,NA,NA,NA,112.324529823187,NA,NA,NA,4.32148659959598
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,1,803,136.2,10,alive,0,Pinyon Pine_heatwave,yes,399,803,803,404,404,100,50.4970035588356,24.7015874196909,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,2,772,231.4,10,alive,0,Pinyon Pine_heatwave,yes,399,803,772,404,373,92.3267326732673,52.1158628240456,33.8990762178124,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,3,734,293.1,10,alive,0,Pinyon Pine_heatwave,yes,399,803,734,404,335,82.9207920792079,60.6959636219741,49.7373099393202,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,4,670,232.5,10,alive,0,Pinyon Pine_heatwave,yes,399,803,670,404,271,67.0792079207921,71.1547424169398,63.5020720756003,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,5,609,226.1,10,alive,0,Pinyon Pine_heatwave,yes,399,803,609,404,210,51.980198019802,70.156573012385,60.5546947199933,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,6,578,101.8,10,alive,0,Pinyon Pine_heatwave,yes,399,803,578,404,179,44.3069306930693,65.2326000191864,53.8900195817956,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,7,532,117.4,10,alive,0,Pinyon Pine_heatwave,yes,399,803,532,404,133,32.9207920792079,57.9624197671488,42.3425877438083,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,8,457,48.1,10,alive,0,Pinyon Pine_heatwave,yes,399,803,457,404,58,14.3564356435644,44.4217526135919,18.9222091733497,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,9,445,44.9,10,alive,0,Pinyon Pine_heatwave,yes,399,803,445,404,46,11.3861386138614,43.1483365538977,15.2163347132371,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,10,434,66.9,10,alive,0,Pinyon Pine_heatwave,yes,399,803,434,404,35,8.66336633663366,41.7232422921376,12.296661934722,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,11,422,61,25,alive,0,Pinyon Pine_heatwave,yes,399,803,422,404,23,5.69306930693069,41.8073274866852,10.0551112951521,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,12,413,53.8,25,alive,0,Pinyon Pine_heatwave,yes,399,803,413,404,14,3.46534653465347,40.5019817578818,7.63923391033696,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,13,405,41.5,25,alive,0,Pinyon Pine_heatwave,yes,399,803,405,404,6,1.48514851485149,39.8582686396106,4.51750979377379,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,14,403,69,50,alive,0,Pinyon Pine_heatwave,yes,399,803,403,404,4,0.99009900990099,39.3532918438517,3.25859188187652,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,15,402,61.8,50,alive,0,Pinyon Pine_heatwave,yes,399,803,402,404,3,0.742574257425743,38.8969962309363,2.36809939336213,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,16,400,67.3,50,alive,0,Pinyon Pine_heatwave,yes,399,803,400,404,1,0.247524752475248,38.6640047480586,1.39548142984872,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,17,399,93.6,75,dead,1,Pinyon Pine_heatwave,yes,399,803,399,404,0,0,38.5848006617277,1.18210338847862,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,0,5.62,257,5,6.26,18,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,399,803,NA,404,NA,NA,NA,NA,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,15,5.62,257,5,6.26,19,NA,NA,90,dead,1,Pinyon Pine_heatwave,yes,399,803,NA,404,NA,NA,42.8782329060195,0,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,17,5.62,257,5,6.26,20,NA,NA,90,dead,1,Pinyon Pine_heatwave,yes,399,803,NA,404,NA,NA,40.8239585076618,0.485071250072666,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,21,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,399,803,399,404,0,0,38.486190277881,0.670820393249937,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,20,5.62,257,5,6.26,22,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,399,803,399,404,0,0,38.4175124540605,0,13.0514616014321,3.94853839856791,3.79323880382056
1,1,Pinus edulis,Pinyon Pine,PIED,PIED24,Ambient_HW,Watered,no,5,7.63,305,4,NA,1,822,NA,10,alive,0,Pinyon Pine_heatwave,yes,NA,NA,822,NA,NA,NA,44.2119893241641,NA,NA,NA,3.79323880382056
