Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Weight_Est,Porometer,Porometer_Est,PercentBrown,PercentBrown_Est,PercentGreen,PercentRed,Dead,Dead_Count,Heatwave_graph,Heatwave,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Week,Stress_Week_Weight,Stress_Week_Avg_Weight,Stress_to_Dead_Weight,Stress_Week_Porometer,Stress_Week_Avg_Porometer,Stress_to_Dead_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,6.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,NA,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,9.8675438206593,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,7,484,484,NA,NA,25,25,51.44,47.14,alive,0,Pinyon Pine,no,19,NA,19,19,19,19,NA,15,4.24763308885734,4.32148659959598,10.7523669111427,NA,NA,NA,10.2597835208515,12.20414,80.9156300184739,52.8503901848421,NA,68,17.989417989418
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,7.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,NA,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14.4641116670119,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,8,459,459,NA,NA,25,25,53.66,45.1,alive,0,Pinyon Pine,no,19,NA,19,19,19,19,NA,15,4.24763308885734,4.32148659959598,10.7523669111427,NA,NA,NA,15.1744244666721,12.30884,73.1423749788306,35.6805187070575,NA,43,11.3756613756614
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,8.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,NA,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15.1744244666721,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,9,449,449,NA,NA,25,25,77.95,20.46,alive,0,Pinyon Pine,no,19,NA,19,19,19,19,NA,15,4.24763308885734,4.32148659959598,10.7523669111427,NA,NA,NA,15.1744244666721,11.68477,70.7675132788521,27.5006645321091,NA,33,8.73015873015873
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine,no,19,NA,18,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,1,746,746,60.3,60.3,10,10,69.58,29.17,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,5.61951486949016,11.3760821130799,69.9943606750986,25.9726576878151,53.7478981501189,378,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,1.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,7.69483764063866,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,10,410,410,59,59,10,10,66.21,32.44,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,19.1523592671262,15.39669,68.8120161545312,20.4460493903471,19.7664586835601,42,11.1111111111111
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,10.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,21.7609285577593,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,11,398,398,54.9,54.9,10,10,71.65,23.74,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,22.5202962389498,18.19874,65.9742108041322,14.8794375168792,19.4354887312417,30,7.93650793650794
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,11.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,23.7001246079583,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,12,389,389,66,66,25,25,67.39,30.2,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,22.3966110636074,23.80907,63.4725616457328,10.3880835913923,7.34908157527184,21,5.55555555555556
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,12.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,22.3639486412934,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,13,379,379,51.1,51.1,10,10,65.37,33.66,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,25.4118128813772,23.58404,60.49928712547,5.97264720370147,6.29963843759659,11,2.91005291005291
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,13.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,25.3974258492092,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,14,374,374,68.9,68.9,25,25,54.41,44.49,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,25.6750954490103,23.02828,59.1401843377984,3.62576872268618,8.96499984507653,6,1.58730158730159
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,14.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,24.7944768420579,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,15,372,372,64.3,64.3,75,75,27.62,69.73,dead,1,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,23.5733271810741,16.20226,58.4854157858959,2.21768542741543,21.6977725431283,4,1.05820105820106
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,15.5,NA,NA,NA,NA,50,50,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,22.8873416839249,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,16,370,370,57.8,57.8,50,50,14.93,80.57,dead,1,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,20.0911664858025,14.03969,58.5521709686857,1.25656172487509,20.3335081959694,2,0.529100529100529
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,16.5,NA,NA,NA,NA,50,50,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15.4181483403687,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,17,369,369,101.4,101.4,75,75,3.48,94.98,dead,1,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,12.853197203909,11.38939,58.5126567005126,1.02026255077535,45.6430888038436,1,0.264550264550265
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,17.5,NA,NA,NA,NA,50,50,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14.3575886163796,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,18,NA,NA,NA,0,NA,NA,NA,NA,dead,1,Pinyon Pine,no,19,10,18,0,NA,0,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,NA,NA,NA,NA,28.7349264832886,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,18.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,10.6169345032177,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,19,370,370,NA,0,75,75,0,98.02,dead,1,Pinyon Pine,no,19,10,19,19,19,15,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,10.6169345032177,1.490912,58.7328901123755,0.828078671210825,0,2,0.529100529100529
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,19.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6.78620892538296,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,2,724,724,200.1,200.1,10,10,77.71,20.76,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,0,7.69364,71.3002054572469,32.6463416898585,61.0868862086346,356,94.1798941798942
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,3.44123600805843,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,20,368,368,NA,0,75,75,0,97.5,dead,1,Pinyon Pine,no,19,10,19,19,19,15,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,6.28280862437543,1.47888,58.6642586085875,0,0,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,20.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,21,NA,368,NA,0,NA,75,0.02,98.39,dead,1,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,6.28280862437543,1.496157,58.4074216224685,0,0,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,21.5,NA,NA,NA,NA,NA,75,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,22,NA,368,NA,0,NA,75,0.02,98.39,dead,1,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,6.28280862437543,1.496157,58.4074216224685,0,0,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,22.5,NA,NA,NA,NA,NA,75,NA,NA,dead,1,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,3,690,690,133.8,133.8,10,10,66.51,32.02,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,0,10.79601,75.3121379902003,48.3061024319262,56.2278588522728,322,85.1851851851852
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,3.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6.28280862437543,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,4,636,636,198,198,10,10,75.91,22.23,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,6.78620892538296,6.951618,87.3596451591877,66.8462930953153,83.9791250516725,268,70.8994708994709
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,4.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,7.16350399411379,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,5,582,582,96.1,96.1,10,10,72.21,26.17,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,10.7197145811703,11.6334,91.0811924918146,70.2823461982773,35.0021919948515,214,56.6137566137566
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,5.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,10.6787212586198,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,6,545,545,85.7,85.7,10,10,66.62,32.23,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,10.5755427881106,12.32093,86.6339006886912,63.4754637866001,9.76522173611821,177,46.8253968253968
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,6.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,9.8675438206593,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,7,510,510,124,124,10,10,66.34,31.77,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,10.2597835208515,12.20414,80.9156300184739,52.8503901848421,37.8862405395709,142,37.5661375661376
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,7.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,14.4641116670119,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,8,453,453,123.4,123.4,10,10,62.1,36.25,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,15.1744244666721,12.30884,73.1423749788306,35.6805187070575,52.1258903467792,85,22.4867724867725
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,8.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,19,10,19,19,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15.1744244666721,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,9,429,429,55,55,10,10,82.71,15,alive,0,Pinyon Pine,no,19,10,19,19,19,19,10,15,3.95722988955381,4.32148659959598,11.0427701104462,9,8.1,6,15.1744244666721,11.68477,70.7675132788521,27.5006645321091,18.3179966153507,61,16.1375661375661
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine,no,19,10,18,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,1,798,798,232.4,232.4,25,25,46.73,52.26,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,6.15587011251092,10.750523793019,50.4970035588356,24.7015874196909,54.8431136161242,369,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,1.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,10,439,439,55.4,55.4,50,50,42.77,56.11,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,18.6289955092649,13.14188,41.7232422921376,12.296661934722,12.659476029178,10,2.710027100271
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,10.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,18.0259316132708,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,11,434,434,50.9,50.9,25,25,34.96,60.71,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,17.5375536912559,19.83874,41.8073274866852,10.0551112951521,14.6348746340908,5,1.3550135501355
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,11.5,NA,NA,NA,NA,50,50,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,23.5235044829187,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,12,432,432,56.1,56.1,50,50,4.66,92.86,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,22.6805620463172,22.61767,40.5019817578818,7.63923391033696,6.84413779976866,3,0.813008130081301
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,12.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,23.812590654614,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,13,431,431,49.7,49.7,75,75,2.65,95.91,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,25.0210437747698,24.51269,39.8582686396106,4.51750979377379,5.84047182264508,2,0.5420054200542
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,13.5,NA,NA,NA,NA,75,75,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,24.8402792593846,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,14,429,429,64.7,64.7,90,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,20.7744782694637,21.11073,39.3532918438517,3.25859188187652,6.37973353675528,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,14.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,21.7809066555284,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,15,NA,429,NA,0,NA,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,20.0180839295505,14.61414,38.8969962309363,2.36809939336213,37.5480965636816,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,15.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,17.0602646983846,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,16,NA,429,NA,0,NA,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,20.0722379629703,11.26075,38.6640047480586,1.39548142984872,34.8611547587155,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,16.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,16.5354483649999,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,17,NA,429,NA,0,NA,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,15.1397003377144,7.849013,38.5848006617277,1.18210338847862,49.9578944934854,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,17.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,16.7489198394844,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,18,NA,NA,NA,0,NA,NA,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,0,NA,0,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,NA,NA,NA,NA,17.0762993649093,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,18.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,15.0350467767462,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,19,NA,429,NA,0,NA,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,15,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,15.0350467767462,1.42519,42.8782329060195,0,0,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,19.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,2,753,753,344.1,344.1,10,10,49.6,49.27,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,0,10.5793,52.1158628240456,33.8990762178124,71.5535238669472,324,87.8048780487805
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,3.35410196624968,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,20,NA,429,NA,0,NA,90,0.23,98,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,20,17,10,12,4.16948163791918,3.79323880382056,7.83051836208082,8,7,4,6.15587011251092,1.46381,40.8239585076618,0.485071250072666,0,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED04,Ambient_HW,Drought,yes,6.33,262,4,5.73,20.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
