Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,SampleSize_Weekly_PercentBrown,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,PercentBrownMin,PercentBrownMax,PercentBrown_Est,SD_PercentBrown
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,34.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,34.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,34.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,34.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,34.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,35,5,666,263.7,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,35,5,675,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,35,5,701,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,35,5,649,114,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,35,5,629,143.3,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,35.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,35.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,35.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,35.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,35.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,36,5,705,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,36,5,661,87.6,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,36,5,723,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,36,5,651,62.8,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,36,5,715,159.9,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,4,5,785,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,4,5,735,169.6,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,4,5,719,262.4,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,4,5,809,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,4,5,774,344.7,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,4.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,4.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,4.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,4.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,4.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,5,5,781,463,10,alive,0,Limber Pine,no,10,10,10,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,5,5,732,137.2,10,alive,0,Limber Pine,no,10,75,10,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,5,5,782,NA,10,alive,0,Limber Pine,no,10,10,10,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,5,5,806,NA,10,alive,0,Limber Pine,no,10,10,10,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,5,5,727,129.6,10,alive,0,Limber Pine,no,10,50,10,0
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,5.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,5.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,5.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,5.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,5.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,6,5,784,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,6,5,762,97.7,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,6,5,755,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,6,5,720,114.7,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,6,5,714,72.4,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,6.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,6.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,6.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,6.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,6.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,7,5,730,49,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,7,5,777,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,7,5,784,84,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,7,5,727,50.4,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,7,5,803,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,7.5,0,NA,NA,NA,alive,0,Limber Pine,no,10,10,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,7.5,0,NA,NA,NA,alive,0,Limber Pine,no,10,50,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,7.5,0,NA,NA,NA,alive,0,Limber Pine,no,10,10,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,7.5,0,NA,NA,NA,alive,0,Limber Pine,no,10,75,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,7.5,0,NA,NA,NA,alive,0,Limber Pine,no,10,10,NA,NA
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,8,5,786,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,8,5,766,93.2,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,8,5,762,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,8,5,721,75.3,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,8,5,714,71.9,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,8.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,8.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,8.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,8.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,8.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,9,5,712,84.2,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,9,5,702,84.9,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,9,5,770,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,9,5,748,155.6,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,9,5,748,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL28,Ambient,Watered,yes,5.27,170,5,NA,9.5,5,NA,NA,25,alive,0,Limber Pine,no,10,75,25,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL30,Ambient,Watered,yes,6.31,128,4,NA,9.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL27,Ambient,Watered,no,5.54,150,6,NA,9.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL26,Ambient,Watered,no,6.82,112,3,NA,9.5,5,NA,NA,10,alive,0,Limber Pine,no,10,10,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL29,Ambient,Watered,yes,4.08,129,4,NA,9.5,5,NA,NA,10,alive,0,Limber Pine,no,10,50,10,6.70820393249937
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,4.9,95,3,2.56,1,20,755,205.2,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL25,Ambient_HW,Drought,no,4.6,168,5,2.9,1,20,773,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL10,Ambient_HW,Drought,yes,4.88,100,4,3.33,1,20,697,154.5,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL18,Ambient_HW,Drought,no,5.62,162,5,2.39,1,20,743,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL22,Ambient_HW,Drought,no,4.5,89,3,2.48,1,20,658,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,8,140,4,2.87,1,20,782,298.5,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL14,Ambient_HW,Drought,yes,6.57,140,4,4.35,1,20,653,263.9,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL15,Ambient_HW,Drought,yes,5.17,87,4,2.52,1,20,668,189.1,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,9.44,89,3,2.51,1,20,664,224.4,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL12,Ambient_HW,Drought,yes,5.58,127,4,4.19,1,20,677,256.9,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL23,Ambient_HW,Drought,no,6.33,125,5,4.29,1,20,680,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL20,Ambient_HW,Drought,no,6.09,81,3,1.61,1,20,787,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL13,Ambient_HW,Drought,yes,5.41,107,3,2.93,1,20,697,169.9,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL17,Ambient_HW,Drought,no,6.08,99,4,3.9,1,20,649,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,5.33,120,4,4.15,1,20,760,208.3,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL21,Ambient_HW,Drought,no,5.51,86,3,2.09,1,20,726,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL19,Ambient_HW,Drought,no,4.17,91,3,1.74,1,20,691,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL11,Ambient_HW,Drought,yes,6.94,134,4,3.61,1,20,674,357.4,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL16,Ambient_HW,Drought,no,5.66,120,3,2.96,1,20,680,NA,25,alive,0,Limber Pine_heatwave,yes,25,75,25,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL24,Ambient_HW,Drought,no,5.87,105,4,2.99,1,20,702,NA,10,alive,0,Limber Pine_heatwave,yes,10,50,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL21,Ambient_HW,Drought,no,5.51,86,3,2.09,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL10,Ambient_HW,Drought,yes,4.88,100,4,3.33,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,8,140,4,2.87,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL14,Ambient_HW,Drought,yes,6.57,140,4,4.35,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL11,Ambient_HW,Drought,yes,6.94,134,4,3.61,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL18,Ambient_HW,Drought,no,5.62,162,5,2.39,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL12,Ambient_HW,Drought,yes,5.58,127,4,4.19,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,9.44,89,3,2.51,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL17,Ambient_HW,Drought,no,6.08,99,4,3.9,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL25,Ambient_HW,Drought,no,4.6,168,5,2.9,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,4.9,95,3,2.56,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL13,Ambient_HW,Drought,yes,5.41,107,3,2.93,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL23,Ambient_HW,Drought,no,6.33,125,5,4.29,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,5.33,120,4,4.15,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL20,Ambient_HW,Drought,no,6.09,81,3,1.61,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL22,Ambient_HW,Drought,no,4.5,89,3,2.48,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL16,Ambient_HW,Drought,no,5.66,120,3,2.96,1.5,20,NA,NA,25,alive,0,Limber Pine_heatwave,yes,25,75,25,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL15,Ambient_HW,Drought,yes,5.17,87,4,2.52,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL19,Ambient_HW,Drought,no,4.17,91,3,1.74,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL24,Ambient_HW,Drought,no,5.87,105,4,2.99,1.5,20,NA,NA,10,alive,0,Limber Pine_heatwave,yes,10,50,10,3.35410196624968
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL10,Ambient_HW,Drought,yes,4.88,100,4,3.33,10,20,509,150.5,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL23,Ambient_HW,Drought,no,6.33,125,5,4.29,10,20,433,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL22,Ambient_HW,Drought,no,4.5,89,3,2.48,10,20,494,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL11,Ambient_HW,Drought,yes,6.94,134,4,3.61,10,20,462,141.8,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL14,Ambient_HW,Drought,yes,6.57,140,4,4.35,10,20,475,150.3,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL17,Ambient_HW,Drought,no,6.08,99,4,3.9,10,20,453,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL15,Ambient_HW,Drought,yes,5.17,87,4,2.52,10,20,507,200.9,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL25,Ambient_HW,Drought,no,4.6,168,5,2.9,10,20,593,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL21,Ambient_HW,Drought,no,5.51,86,3,2.09,10,20,565,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL24,Ambient_HW,Drought,no,5.87,105,4,2.99,10,20,524,NA,10,alive,0,Limber Pine_heatwave,yes,10,50,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL07,Ambient_HW,Drought,yes,8,140,4,2.87,10,20,594,210,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL19,Ambient_HW,Drought,no,4.17,91,3,1.74,10,20,564,NA,10,alive,0,Limber Pine_heatwave,yes,10,75,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL06,Ambient_HW,Drought,yes,4.9,95,3,2.56,10,20,600,121.2,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL20,Ambient_HW,Drought,no,6.09,81,3,1.61,10,20,644,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL12,Ambient_HW,Drought,yes,5.58,127,4,4.19,10,20,527,235.4,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL09,Ambient_HW,Drought,yes,5.33,120,4,4.15,10,20,634,112.8,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL18,Ambient_HW,Drought,no,5.62,162,5,2.39,10,20,548,NA,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL16,Ambient_HW,Drought,no,5.66,120,3,2.96,10,20,543,NA,75,dead,1,Limber Pine_heatwave,yes,25,75,75,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL13,Ambient_HW,Drought,yes,5.41,107,3,2.93,10,20,571,167.1,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
1,2,Pinus flexilis,Limber Pine,PIFL,PIFL08,Ambient_HW,Drought,yes,9.44,89,3,2.51,10,20,512,163.2,10,alive,0,Limber Pine_heatwave,yes,10,90,10,14.5344418537486
