Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,16,NA,49.9,NA,dead,1,Douglas fir_heatwave,yes,325,633,NA,308,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,17,333,NA,90,dead,1,Douglas fir_heatwave,yes,325,633,333,308,8,2.5974025974026
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,18,NA,NA,50,dead,1,Douglas fir_heatwave,yes,325,633,NA,308,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,19,329,30.7,75,dead,1,Douglas fir_heatwave,yes,325,633,329,308,4,1.2987012987013
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,20,327,72.9,90,dead,1,Douglas fir_heatwave,yes,325,633,327,308,2,0.649350649350649
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,21,325,57,90,dead,1,Douglas fir_heatwave,yes,325,633,325,308,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,325,633,325,308,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,325,633,325,308,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME09,Ambient_HW,Drought,yes,7.46,440,7,8.54,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,325,633,325,308,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,1,736,89.5,10,alive,0,Douglas fir_heatwave,yes,404,736,736,332,332,100
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,2,729,246,10,alive,0,Douglas fir_heatwave,yes,404,736,729,332,325,97.8915662650602
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,3,692,309.6,10,alive,0,Douglas fir_heatwave,yes,404,736,692,332,288,86.7469879518072
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,4,670,254.7,10,alive,0,Douglas fir_heatwave,yes,404,736,670,332,266,80.1204819277108
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,5,640,157.2,10,alive,0,Douglas fir_heatwave,yes,404,736,640,332,236,71.0843373493976
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,6,603,56.4,10,alive,0,Douglas fir_heatwave,yes,404,736,603,332,199,59.9397590361446
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,7,604,95.6,10,alive,0,Douglas fir_heatwave,yes,404,736,604,332,200,60.2409638554217
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,8,482,74.7,10,alive,0,Douglas fir_heatwave,yes,404,736,482,332,78,23.4939759036145
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,9,463,108.2,10,alive,0,Douglas fir_heatwave,yes,404,736,463,332,59,17.7710843373494
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,10,449,76.2,10,alive,0,Douglas fir_heatwave,yes,404,736,449,332,45,13.5542168674699
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,11,435,28.2,10,alive,0,Douglas fir_heatwave,yes,404,736,435,332,31,9.33734939759036
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,12,425,70.9,10,alive,0,Douglas fir_heatwave,yes,404,736,425,332,21,6.32530120481928
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,13,432,64.3,10,alive,0,Douglas fir_heatwave,yes,404,736,432,332,28,8.43373493975904
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,14,422,75.5,10,alive,0,Douglas fir_heatwave,yes,404,736,422,332,18,5.42168674698795
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,15,416,54.9,10,alive,0,Douglas fir_heatwave,yes,404,736,416,332,12,3.6144578313253
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,16,NA,44.9,NA,alive,0,Douglas fir_heatwave,yes,404,736,NA,332,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,17,410,NA,75,alive,0,Douglas fir_heatwave,yes,404,736,410,332,6,1.80722891566265
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,18,406,NA,75,dead,1,Douglas fir_heatwave,yes,404,736,406,332,2,0.602409638554217
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,19,414,30.6,75,dead,1,Douglas fir_heatwave,yes,404,736,414,332,10,3.01204819277108
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,20,408,58.1,75,dead,1,Douglas fir_heatwave,yes,404,736,408,332,4,1.20481927710843
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,21,404,50.7,90,dead,1,Douglas fir_heatwave,yes,404,736,404,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,404,736,404,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,404,736,404,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME10,Ambient_HW,Drought,yes,7.13,480,3,11.32,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,404,736,404,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,1,711,120.9,10,alive,0,Douglas fir_heatwave,yes,351,711,711,360,360,100
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,2,704,260,10,alive,0,Douglas fir_heatwave,yes,351,711,704,360,353,98.0555555555556
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,3,681,217.6,10,alive,0,Douglas fir_heatwave,yes,351,711,681,360,330,91.6666666666667
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,4,667,224.8,10,alive,0,Douglas fir_heatwave,yes,351,711,667,360,316,87.7777777777778
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,5,647,123.4,10,alive,0,Douglas fir_heatwave,yes,351,711,647,360,296,82.2222222222222
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,6,615,197.5,10,alive,0,Douglas fir_heatwave,yes,351,711,615,360,264,73.3333333333333
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,7,590,107.1,10,alive,0,Douglas fir_heatwave,yes,351,711,590,360,239,66.3888888888889
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,8,467,130.3,10,alive,0,Douglas fir_heatwave,yes,351,711,467,360,116,32.2222222222222
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,9,436,169.3,10,alive,0,Douglas fir_heatwave,yes,351,711,436,360,85,23.6111111111111
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,10,413,134,10,alive,0,Douglas fir_heatwave,yes,351,711,413,360,62,17.2222222222222
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,11,396,52,10,alive,0,Douglas fir_heatwave,yes,351,711,396,360,45,12.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,12,386,76.4,10,alive,0,Douglas fir_heatwave,yes,351,711,386,360,35,9.72222222222222
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,13,378,69.3,10,alive,0,Douglas fir_heatwave,yes,351,711,378,360,27,7.5
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,14,371,73.4,10,alive,0,Douglas fir_heatwave,yes,351,711,371,360,20,5.55555555555556
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,15,367,87.1,10,alive,0,Douglas fir_heatwave,yes,351,711,367,360,16,4.44444444444444
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,16,NA,40,NA,alive,0,Douglas fir_heatwave,yes,351,711,NA,360,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,17,363,NA,50,alive,0,Douglas fir_heatwave,yes,351,711,363,360,12,3.33333333333333
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,18,359,NA,75,alive,0,Douglas fir_heatwave,yes,351,711,359,360,8,2.22222222222222
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,19,358,30.1,50,alive,0,Douglas fir_heatwave,yes,351,711,358,360,7,1.94444444444444
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,20,355,77.1,75,dead,1,Douglas fir_heatwave,yes,351,711,355,360,4,1.11111111111111
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,21,353,63,75,dead,1,Douglas fir_heatwave,yes,351,711,353,360,2,0.555555555555556
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,22,351,25.5,75,dead,1,Douglas fir_heatwave,yes,351,711,351,360,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,351,711,351,360,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME11,Ambient_HW,Drought,yes,5.3,422,4,8.18,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,351,711,351,360,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,1,702,93,10,alive,0,Douglas fir_heatwave,yes,370,702,702,332,332,100
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,2,695,281.9,10,alive,0,Douglas fir_heatwave,yes,370,702,695,332,325,97.8915662650602
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,3,657,252.1,10,alive,0,Douglas fir_heatwave,yes,370,702,657,332,287,86.4457831325301
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,4,633,195,10,alive,0,Douglas fir_heatwave,yes,370,702,633,332,263,79.2168674698795
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,5,604,196.3,10,alive,0,Douglas fir_heatwave,yes,370,702,604,332,234,70.4819277108434
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,6,546,257.7,10,alive,0,Douglas fir_heatwave,yes,370,702,546,332,176,53.0120481927711
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,7,516,128.8,10,alive,0,Douglas fir_heatwave,yes,370,702,516,332,146,43.9759036144578
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,8,422,64.9,10,alive,0,Douglas fir_heatwave,yes,370,702,422,332,52,15.6626506024096
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,9,412,74.3,10,alive,0,Douglas fir_heatwave,yes,370,702,412,332,42,12.6506024096386
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,10,400,88.1,10,alive,0,Douglas fir_heatwave,yes,370,702,400,332,30,9.03614457831325
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,11,391,42.2,10,alive,0,Douglas fir_heatwave,yes,370,702,391,332,21,6.32530120481928
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,12,387,81.4,10,alive,0,Douglas fir_heatwave,yes,370,702,387,332,17,5.12048192771084
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,13,385,65.9,25,alive,0,Douglas fir_heatwave,yes,370,702,385,332,15,4.51807228915663
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,14,381,64.1,25,alive,0,Douglas fir_heatwave,yes,370,702,381,332,11,3.31325301204819
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,15,379,86.6,50,dead,1,Douglas fir_heatwave,yes,370,702,379,332,9,2.71084337349398
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,16,NA,40.3,NA,dead,1,Douglas fir_heatwave,yes,370,702,NA,332,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,17,NA,NA,90,dead,1,Douglas fir_heatwave,yes,370,702,NA,332,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,18,NA,NA,90,dead,1,Douglas fir_heatwave,yes,370,702,NA,332,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,19,373,31.6,75,dead,1,Douglas fir_heatwave,yes,370,702,373,332,3,0.903614457831325
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,20,371,56.6,90,dead,1,Douglas fir_heatwave,yes,370,702,371,332,1,0.301204819277108
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,21,370,50.7,90,dead,1,Douglas fir_heatwave,yes,370,702,370,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,370,702,370,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,370,702,370,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME12,Ambient_HW,Drought,yes,5.52,418,4,7.67,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,370,702,370,332,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,1,649,83.8,10,alive,0,Douglas fir_heatwave,yes,347,649,649,302,302,100
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,2,643,253,10,alive,0,Douglas fir_heatwave,yes,347,649,643,302,296,98.0132450331126
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,3,610,105.9,10,alive,0,Douglas fir_heatwave,yes,347,649,610,302,263,87.0860927152318
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,4,584,302.6,10,alive,0,Douglas fir_heatwave,yes,347,649,584,302,237,78.476821192053
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,5,551,225.7,10,alive,0,Douglas fir_heatwave,yes,347,649,551,302,204,67.5496688741722
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,6,500,96.4,10,alive,0,Douglas fir_heatwave,yes,347,649,500,302,153,50.6622516556291
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,7,465,97.8,10,alive,0,Douglas fir_heatwave,yes,347,649,465,302,118,39.0728476821192
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,8,395,57.5,10,alive,0,Douglas fir_heatwave,yes,347,649,395,302,48,15.8940397350993
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,9,387,62.1,10,alive,0,Douglas fir_heatwave,yes,347,649,387,302,40,13.2450331125828
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,10,378,88.5,10,alive,0,Douglas fir_heatwave,yes,347,649,378,302,31,10.2649006622517
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,11,370,35.7,10,alive,0,Douglas fir_heatwave,yes,347,649,370,302,23,7.6158940397351
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,12,365,99.4,10,alive,0,Douglas fir_heatwave,yes,347,649,365,302,18,5.96026490066225
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,13,362,76.6,10,alive,0,Douglas fir_heatwave,yes,347,649,362,302,15,4.96688741721854
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,14,359,70.3,10,alive,0,Douglas fir_heatwave,yes,347,649,359,302,12,3.97350993377483
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,15,357,82.7,25,alive,0,Douglas fir_heatwave,yes,347,649,357,302,10,3.3112582781457
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,16,NA,44.9,NA,alive,0,Douglas fir_heatwave,yes,347,649,NA,302,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,17,355,NA,90,dead,1,Douglas fir_heatwave,yes,347,649,355,302,8,2.64900662251656
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,18,NA,NA,75,dead,1,Douglas fir_heatwave,yes,347,649,NA,302,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,19,351,29.1,75,dead,1,Douglas fir_heatwave,yes,347,649,351,302,4,1.32450331125828
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,20,349,59.6,90,dead,1,Douglas fir_heatwave,yes,347,649,349,302,2,0.662251655629139
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,21,347,62.5,90,dead,1,Douglas fir_heatwave,yes,347,649,347,302,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,22,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,347,649,347,302,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,23,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,347,649,347,302,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME13,Ambient_HW,Drought,yes,6.58,417,4,7.95,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,347,649,347,302,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,1,780,126.7,10,alive,0,Douglas fir_heatwave,yes,379,780,780,401,401,100
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,2,772,274,10,alive,0,Douglas fir_heatwave,yes,379,780,772,401,393,98.0049875311721
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,3,759,289.4,10,alive,0,Douglas fir_heatwave,yes,379,780,759,401,380,94.7630922693267
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,4,748,314.2,10,alive,0,Douglas fir_heatwave,yes,379,780,748,401,369,92.0199501246883
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,5,739,230.5,10,alive,0,Douglas fir_heatwave,yes,379,780,739,401,360,89.7755610972569
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,6,715,245.2,10,alive,0,Douglas fir_heatwave,yes,379,780,715,401,336,83.7905236907731
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,7,701,84.2,10,alive,0,Douglas fir_heatwave,yes,379,780,701,401,322,80.2992518703242
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,8,575,138.9,10,alive,0,Douglas fir_heatwave,yes,379,780,575,401,196,48.8778054862843
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,9,547,126.2,10,alive,0,Douglas fir_heatwave,yes,379,780,547,401,168,41.8952618453865
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,10,520,134.9,10,alive,0,Douglas fir_heatwave,yes,379,780,520,401,141,35.1620947630923
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,11,487,56.2,10,alive,0,Douglas fir_heatwave,yes,379,780,487,401,108,26.9326683291771
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,12,465,173.4,10,alive,0,Douglas fir_heatwave,yes,379,780,465,401,86,21.4463840399002
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,13,446,185.1,10,alive,0,Douglas fir_heatwave,yes,379,780,446,401,67,16.7082294264339
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,14,429,93.3,10,alive,0,Douglas fir_heatwave,yes,379,780,429,401,50,12.4688279301746
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,15,417,95.6,10,alive,0,Douglas fir_heatwave,yes,379,780,417,401,38,9.47630922693267
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,16,NA,46,NA,alive,0,Douglas fir_heatwave,yes,379,780,NA,401,NA,NA
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,17,404,NA,10,alive,0,Douglas fir_heatwave,yes,379,780,404,401,25,6.23441396508728
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,18,398,NA,10,alive,0,Douglas fir_heatwave,yes,379,780,398,401,19,4.73815461346633
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,19,394,28.2,10,alive,0,Douglas fir_heatwave,yes,379,780,394,401,15,3.74064837905237
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,20,389,55.7,25,alive,0,Douglas fir_heatwave,yes,379,780,389,401,10,2.49376558603491
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,21,385,65.9,25,dead,1,Douglas fir_heatwave,yes,379,780,385,401,6,1.49625935162095
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,22,382,30.2,25,dead,1,Douglas fir_heatwave,yes,379,780,382,401,3,0.748129675810474
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,23,379,32.1,50,dead,1,Douglas fir_heatwave,yes,379,780,379,401,0,0
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME14,Ambient_HW,Drought,yes,5.18,261,3,2.96,24,NA,NA,NA,dead,1,Douglas fir_heatwave,yes,379,780,379,401,0,0
